Batch,,Original Name,Random Name ,quality,n ,nMLH1.foci,REDO crop,XY paired,achiasmate,asynased,notes
Batch14,,30mar15_13oct14_G_f1_sp1_10_rev.tif,9067-15890-27899.tif,5,20,19,no,,3,0,
Batch14,,30mar15_13oct14_G_f1_sp1_1.2_rev.tif,6805-13606-26230.tif,2,20,28,no,,0,0,
Batch14,,30mar15_13oct14_G_f1_sp1_1.1_rev.tif,1634-30778-17785.tif,1,20,26,no,,1,0,
Batch14,,2apr15_15sep14_WSB_f2_sp1_3_rev.tif,26064-18756-30288.tif,5,20,22,no,,1,0,
Batch14,,2apr15_15sep14_WSB_f2_sp1_2_rev.tif,29047-11312-10009.tif,3,20,18,no,,2,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_8_rev.tif,11-5121-1819.tif,5,20,17,no,,4,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_7.1_rev.tif,3897-20403-22850.tif,4,20,27,no,,0,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_3_rev.tif,22167-31942-22194.tif,2,20,26,no,,2,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_16_rev.tif,9034-9541-17808.tif,3,20,22,no,,0,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_15_rev.tif,9455-18611-25112.tif,4,20,28,no,,1,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_13.1_rev.tif,14721-5-15935.tif,3,20,27,no,,0,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_10_rev.tif,15634-6158-14177.tif,4,20,23,no,,1,0,
Batch14,,2apr15_14sep14_WSB_f1_sp1_1_rev.tif,19753-11108-26194.tif,4,20,23,no,,1,0,
Batch14,,29jun15_8oct14_PWD_f1_sp2_4_rev.tif,8941-26729-3390.tif,2,20,23,no,,3,0,
Batch14,,29jun15_8oct14_PWD_f1_sp2_3_rev.tif,15967-17040-10301.tif,2,20,25,no,,0,0,
Batch14,,27mar16_17mar16_G_f2_sp1_9_rev.tif,19034-32459-14136.tif,2,20,33,no,,0,0,
Batch14,,27mar16_17mar16_G_f2_sp1_8_rev.tif,15353-5233-10035.tif,2,20,29,no,,2,0,
Batch14,,27mar16_17mar16_G_f2_sp1_7_rev.tif,12150-32182-10201.tif,5,20,24,no,,1,0,
Batch14,,27mar16_17mar16_G_f2_sp1_6.1_rev.tif,21287-17407-3807.tif,3,20,25,no,,0,1,
Batch14,,27mar16_17mar16_G_f2_sp1_5_rev.tif,12302-679-27139.tif,2,20,24,no,,1,0,
Batch14,,27mar16_17mar16_G_f2_sp1_4_rev.tif,25838-3946-26880.tif,2,20,26,no,,1,0,
Batch14,,27mar16_17mar16_G_f2_sp1_3_rev.tif,12944-1792-21367.tif,3,20,23,no,,1,1,
Batch14,,27mar16_17mar16_G_f2_sp1_2_rev.tif,6523-16627-13944.tif,3,20,26,no,,0,0,
Batch14,,27mar16_17mar16_G_f2_sp1_10_rev.tif,13794-8247-17375.tif,1,20,23,no,,2,0,
Batch14,,27mar16_17mar16_G_f2_sp1_1_rev.tif,12001-12825-18729.tif,3,20,27,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_9_rev.tif,1470-21385-20193.tif,2,20,29,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_6_rev.tif,16073-176-6794.tif,5,20,23,no,,1,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_5_rev.tif,7237-17694-17355.tif,2,20,29,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_4_rev.tif,32491-18598-7218.tif,5,20,28,no,,1,1,
Batch14,,26sep18_30may18_SPIC_f4_sp1_3_rev.tif,6229-15909-20267.tif,2,20,34,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_26_rev.tif,6597-24209-1856.tif,4,20,30,no,,0,1,
Batch14,,26sep18_30may18_SPIC_f4_sp1_25_rev.tif,14508-8606-12934.tif,4,20,31,no,,1,1,
Batch14,,26sep18_30may18_SPIC_f4_sp1_24_rev.tif,23499-25444-5566.tif,5,20,26,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_23_rev.tif,8737-4600-18543.tif,2,20,32,no,,0,1,
Batch14,,26sep18_30may18_SPIC_f4_sp1_22_rev.tif,11676-20618-19747.tif,5,20,28,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_20_rev.tif,29841-1881-1108.tif,3,20,30,no,,1,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_2_rev.tif,24222-18719-24489.tif,5,20,22,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_19_rev.tif,32707-19886-29322.tif,3,20,27,no,,1,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_18_rev.tif,22356-3903-15162.tif,5,20,28,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_17_rev.tif,776-14801-31972.tif,3,20,28,no,,1,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_15_rev.tif,17663-29753-9853.tif,3,20,21,no,,2,6,
Batch14,,26sep18_30may18_SPIC_f4_sp1_14_rev.tif,1095-11854-18536.tif,5,20,28,no,,0,3,
Batch14,,26sep18_30may18_SPIC_f4_sp1_13_rev.tif,30963-18885-17083.tif,5,20,29,no,,0,0,
Batch14,,26sep18_30may18_SPIC_f4_sp1_11_rev.tif,11353-31118-30435.tif,5,20,30,no,,0,1,
Batch14,,26sep18_30may18_SPIC_f4_sp1_10_rev.tif,30989-30659-13313.tif,4,20,26,no,,1,0,
Batch14,,23mar15_14sep14_WSB_f1_sp1_9_rev.tif,27460-23562-15702.tif,5,20,21,no,,2,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_9_rev.tif,896-3418-30610.tif,5,20,21,no,,1,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_8_rev.tif,1556-16700-4477.tif,5,20,19,no,,3,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_7_rev.tif,5160-24962-28877.tif,4,20,26,no,,0,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_6_rev.tif,18684-4017-1590.tif,5,20,26,no,,0,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_5_rev.tif,29150-20380-1520.tif,3,20,27,no,,0,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_4.1_rev.tif,21436-20067-15336.tif,3,20,20,no,,1,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_2_rev.tif,25699-4850-10832.tif,5,20,19,no,,3,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_18_rev.tif,31957-17290-17249.tif,5,20,20,no,,1,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_15_rev.tif,20939-106-4891.tif,5,20,17,no,,4,0,
Batch14,,22mar15_15sep14_WSB_f2_sp1_14_rev.tif,20058-1429-30787.tif,5,20,28,no,,4,1,
Batch14,,22mar15_15sep14_WSB_f2_sp1_12_rev.tif,11813-21610-7816.tif,3,20,20,no,,1,1,
Batch14,,22mar15_15sep14_WSB_f2_sp1_10_rev.tif,26665-16389-32636.tif,4,20,22,no,,2,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_9_rev.tif,27587-26875-27708.tif,3,20,21,no,,0,3,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_8_rev.tif,9648-4928-3448.tif,3,20,19,no,,2,2,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_7_rev.tif,25405-14695-25354.tif,1,20,24,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_6_rev.tif,32592-22837-4923.tif,4,20,30,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_5_rev.tif,20027-29284-6094.tif,2,20,24,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_4_rev.tif,26290-22861-27997.tif,2,20,17,no,,3,2,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_30_rev.tif,7224-7739-18816.tif,1,20,27,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_29_rev.tif,14316-17165-15076.tif,3,20,21,no,,1,1,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_28_rev.tif,491-21863-28920.tif,4,20,28,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_27_rev.tif,17345-32756-25495.tif,1,20,25,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_25_rev.tif,30198-20257-9804.tif,5,20,22,no,,2,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_24.2_rev.tif,8326-24677-20697.tif,2,20,26,no,,0,1,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_24.1_rev.tif,2394-11808-26736.tif,2,20,21,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_23_rev.tif,28670-3051-5786.tif,2,20,24,no,,2,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_21_rev.tif,15818-23266-8085.tif,4,20,24,no,,2,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_20_rev.tif,8282-2568-8652.tif,3,20,25,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_2_rev.tif,7198-8412-20811.tif,3,20,27,no,,0,7,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_19_rev.tif,21192-21189-16285.tif,2,20,20,no,,0,1,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_18_rev.tif,6474-17976-20050.tif,4,20,26,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_17_rev.tif,13641-1282-8393.tif,2,20,23,no,,0,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_16_rev.tif,12343-10392-4188.tif,5,20,25,no,,0,9,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_15_rev.tif,10836-26633-27485.tif,3,20,25,no,,0,2,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_14_rev.tif,18734-30090-20895.tif,2,20,22,no,,1,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_13_rev.tif,17354-26426-559.tif,2,20,24,no,,1,0,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_12_rev.tif,24709-30950-21511.tif,1,20,26,no,,0,1,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_11_rev.tif,2426-16124-31897.tif,5,20,26,yes,,0,1,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_10_rev.tif,16809-27601-16868.tif,3,20,21,no,,2,1,
Batch14,,20apr18_11jan18_KAZ_f1_sp1_1_rev.tif,13274-25414-15177.tif,1,20,26,no,,0,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_8_rev.tif,18627-16975-14386.tif,5,20,24,no,,1,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_7_rev.tif,28478-22228-14381.tif,4,20,26,no,,0,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_61_rev.tif,9547-27113-8920.tif,5,20,30,no,,0,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_60_rev.tif,25244-22618-25745.tif,4,20,27,no,,0,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_59_rev.tif,21110-22150-24832.tif,3,20,26,no,,0,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_58.2_rev.tif,25129-10026-2505.tif,3,20,25,no,,1,1,
Batch14,,1nov16_30sep16_MSM_f1_sp1_58.1_rev.tif,20369-28918-27019.tif,3,20,23,no,,1,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_57_rev.tif,11555-31037-16686.tif,5,20,25,no,,0,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_56_rev.tif,14682-14483-1510.tif,4,20,29,no,,1,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_55_rev.tif,21819-30520-31770.tif,3,20,26,no,,0,2,
Batch14,,1nov16_30sep16_MSM_f1_sp1_54_rev.tif,30022-4740-19987.tif,5,20,23,no,,1,1,
Batch14,,1nov16_30sep16_MSM_f1_sp1_53_rev.tif,21531-20339-17779.tif,2,20,37,no,,0,1,
Batch14,,1nov16_30sep16_MSM_f1_sp1_52_rev.tif,5660-25286-2342.tif,5,20,30,no,,0,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_51_rev.tif,6148-28950-18956.tif,3,20,28,no,,1,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_50_rev.tif,17824-9131-26947.tif,3,20,26,yes,,1,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_49_rev.tif,19805-27116-3983.tif,4,20,23,no,,1,1,
Batch14,,1nov16_30sep16_MSM_f1_sp1_48_rev.tif,22376-21992-16884.tif,4,20,27,no,,1,1,
Batch14,,1nov16_30sep16_MSM_f1_sp1_47_rev.tif,23672-27520-27072.tif,5,20,30,no,,0,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_46_rev.tif,5330-14622-2317.tif,2,20,23,no,,2,2,
Batch14,,1nov16_30sep16_MSM_f1_sp1_44_rev.tif,32126-15111-30641.tif,5,20,18,no,,2,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_43_rev.tif,31513-25209-5756.tif,4,20,25,no,,2,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_42.1_rev.tif,13478-3888-13030.tif,5,20,24,no,,1,2,
Batch14,,1nov16_30sep16_MSM_f1_sp1_36_rev.tif,5987-6690-14381.tif,5,20,20,no,,1,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_34_rev.tif,10170-3058-13020.tif,3,20,22,no,,0,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_30_rev.tif,17635-19698-31775.tif,5,20,23,no,,2,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_27_rev.tif,2793-7443-15936.tif,4,20,25,no,,1,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_24_rev.tif,23933-7692-7849.tif,4,20,30,no,,1,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_2.2_rev.tif,9153-8786-8261.tif,4,20,23,no,,1,1,
Batch14,,1nov16_30sep16_MSM_f1_sp1_2.1_rev.tif,26778-19327-5573.tif,4,20,24,no,,0,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_18_rev.tif,24732-18080-15605.tif,4,20,29,no,,0,1,
Batch14,,1nov16_30sep16_MSM_f1_sp1_16_rev.tif,16678-19389-1187.tif,4,20,22,no,,2,1,
Batch14,,1nov16_30sep16_MSM_f1_sp1_14_rev.tif,31911-11446-29364.tif,2,20,26,no,,0,1,
Batch14,,1nov16_30sep16_MSM_f1_sp1_13_rev.tif,749-19078-19983.tif,3,20,22,no,,1,0,
Batch14,,1nov16_30sep16_MSM_f1_sp1_12_rev.tif,22840-1431-1010.tif,5,20,28,no,,1,3,
Batch14,,1nov16_30sep16_MSM_f1_sp1_10_rev.tif,25677-19936-23733.tif,3,20,21,no,,1,2,
Batch14,,1nov16_30sep16_MSM_f1_sp1_1_rev.tif,10273-2546-14268.tif,5,20,29,no,,1,0,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_9_rev.tif,31965-28151-29057.tif,3,20,25,no,,0,0,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_8_rev.tif,25556-26480-7090.tif,4,20,28,no,,0,1,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_7_rev.tif,11387-28180-17904.tif,2,20,21,no,,0,0,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_5_rev.tif,20907-30561-159.tif,2,20,30,no,,0,0,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_4_rev.tif,13738-5401-21449.tif,1,20,23,no,,0,0,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_3_rev.tif,29426-10946-22260.tif,1,20,22,no,,0,0,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_2_rev.tif,20951-3660-15009.tif,1,20,24,no,,0,0,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_15_rev.tif,5512-30134-397.tif,4,20,23,no,,0,0,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_14_rev.tif,23154-26575-20594.tif,3,20,23,no,,0,0,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_11_rev.tif,32397-28738-32227.tif,1,20,27,no,,1,0,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_10_rev.tif,24400-10068-21515.tif,2,20,22,no,,0,0,
Batch14,,1mar18_1feb18_KAZ_f3_sp1_1_rev.tif,26832-8933-13439.tif,4,20,23,no,,1,1,
Batch14,,19jan15_8oct14_WSB_f1_sp2_6_rev.tif,651-1571-28098.tif,2,20,28,no,,1,0,
Batch14,,19jan15_8oct14_WSB_f1_sp2_4_rev.tif,27537-26820-18173.tif,2,20,24,no,,0,0,
Batch14,,18jun18_30may18_SPIC_f1_sp1_1_rev.tif,7485-15448-16613.tif,3,20,24,no,,1,0,
Batch14,,18jan15_8oct14_PWD_f5_sp1_5_rev.tif,17460-4721-19275.tif,4,20,19,no,,1,0,
Batch14,,18jan15_8oct14_PWD_f5_sp1_4.3_rev.tif,7191-22855-18238.tif,2,20,23,no,,2,0,
Batch14,,18jan15_8oct14_PWD_f5_sp1_4.2_rev.tif,26675-15275-14612.tif,5,20,19,no,,3,0,
Batch14,,17jan15_8oct14_WSB_f3_sp2_4_rev.tif,3872-27309-16084.tif,5,20,19,no,,3,0,
Batch14,,17jan15_8oct14_WSB_f3_sp2_3_rev.tif,25515-15517-1355.tif,5,20,23,no,,4,0,
Batch14,,17jan15_8oct14_WSB_f3_sp2_1_rev.tif,18833-22264-574.tif,5,20,22,no,,3,0,
Batch14,,17feb15_13oct14_G_f2_sp1_8_rev.tif,5918-25848-16565.tif,4,20,23,no,,0,0,
Batch14,,17feb15_13oct14_G_f2_sp1_42_rev.tif,13981-10670-18075.tif,5,20,18,no,,2,0,
Batch14,,17feb15_13oct14_G_f2_sp1_40_rev.tif,27403-14287-155.tif,3,20,23,no,,1,0,
Batch14,,17feb15_13oct14_G_f2_sp1_39_rev.tif,10605-23954-9270.tif,4,20,27,no,,0,0,
Batch14,,17feb15_13oct14_G_f2_sp1_38_rev.tif,5606-21186-23300.tif,4,20,22,no,,0,0,
Batch14,,17feb15_13oct14_G_f2_sp1_37_rev.tif,2769-5416-23241.tif,5,20,22,no,,1,0,
Batch14,,17feb15_13oct14_G_f2_sp1_36_rev.tif,2696-13414-23448.tif,3,20,24,no,,0,0,
Batch14,,17feb15_13oct14_G_f2_sp1_35_rev.tif,6496-13315-28736.tif,5,20,22,no,,0,0,
Batch14,,17feb15_13oct14_G_f2_sp1_34_rev.tif,527-17229-32662.tif,5,20,30,yes,,0,0,
Batch14,,17feb15_13oct14_G_f2_sp1_33_rev.tif,17289-19409-166.tif,3,20,22,no,,2,0,
Batch14,,17feb15_13oct14_G_f2_sp1_30_rev.tif,3182-6063-13566.tif,5,20,28,no,,0,0,broken SC
Batch14,,17feb15_13oct14_G_f2_sp1_3_rev.tif,9086-30396-27053.tif,5,20,18,no,,4,0,
Batch14,,17feb15_13oct14_G_f2_sp1_22_rev.tif,862-7118-14363.tif,4,20,23,no,,1,0,
Batch14,,17feb15_13oct14_G_f2_sp1_2_rev.tif,14394-5027-24392.tif,4,20,21,no,,3,0,
Batch14,,17feb15_13oct14_G_f2_sp1_19_rev.tif,21619-18571-2873.tif,5,20,18,no,,3,0,
Batch14,,17feb15_13oct14_G_f2_sp1_15_rev.tif,23371-22499-6322.tif,2,20,25,no,,0,0,
Batch14,,15sep15_16jun15_WSB_f3_sp2_6_rev.tif,653-14213-7235.tif,5,20,23,no,,2,0,
Batch14,,15sep15_16jun15_WSB_f3_sp2_4_rev.tif,20855-12803-18370.tif,2,20,22,no,,1,0,
Batch14,,15sep15_16jun15_WSB_f3_sp2_1_rev.tif,17809-14130-30387.tif,2,20,28,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_8_rev.tif,11113-10510-16162.tif,2,20,25,no,,1,1,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_7_rev.tif,14210-15369-9421.tif,2,20,25,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_5_rev.tif,21634-30760-706.tif,5,20,21,no,,1,2,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_4_rev.tif,30004-15675-4.tif,1,20,34,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_33_rev.tif,7319-19888-29035.tif,5,20,19,no,,1,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_32_rev.tif,14775-318-11433.tif,1,20,25,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_31_rev.tif,3936-17042-12973.tif,1,20,36,no,,0,1,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_30_rev.tif,25851-12402-15146.tif,2,20,26,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_3_rev.tif,29715-10690-31277.tif,1,20,25,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_29_rev.tif,23392-30257-25408.tif,1,20,27,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_28_rev.tif,26814-17612-25412.tif,4,20,27,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_27_rev.tif,26674-29497-17103.tif,1,20,24,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_26_rev.tif,15426-24122-17837.tif,4,20,20,no,,2,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_25_rev.tif,6410-32048-9611.tif,5,20,27,no,,0,2,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_24_rev.tif,24262-12305-32673.tif,1,20,34,no,,1,1,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_23_rev.tif,13050-7074-30865.tif,1,20,28,no,,1,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_22_rev.tif,16193-12546-19007.tif,1,20,24,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_21_rev.tif,18354-14610-26009.tif,3,20,20,no,,3,1,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_20_rev.tif,19426-4785-17439.tif,1,20,24,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_2_rev.tif,20158-29358-6226.tif,1,20,32,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_19_rev.tif,20251-31398-24207.tif,2,20,28,no,,0,2,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_18_rev.tif,29818-1248-18508.tif,4,20,28,no,,2,1,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_17_rev.tif,10558-13045-23450.tif,2,20,21,no,,1,1,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_16_rev.tif,29139-28156-6434.tif,1,20,30,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_15_rev.tif,23924-4341-2257.tif,1,20,24,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_13_rev.tif,21065-14285-8890.tif,1,20,20,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_12_rev.tif,7982-4648-28214.tif,1,20,30,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_11_rev.tif,32339-14419-23768.tif,5,20,34,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f6_sp1_10_rev.tif,26069-28533-2994.tif,2,20,23,no,,0,1,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_9_rev.tif,17390-10774-4723.tif,4,20,23,no,,2,2,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_8_rev.tif,3219-17995-17436.tif,3,20,22,no,,2,1,1 asynapsis
Batch14,,13apr18_1feb18_KAZ_f5_sp1_7_rev.tif,3580-25721-7491.tif,3,20,20,no,,2,2,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_6_rev.tif,18443-13319-5529.tif,4,20,20,no,,1,0,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_3_rev.tif,6975-1972-21208.tif,5,20,22,no,,3,5,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_29_rev.tif,31122-21889-12203.tif,1,20,23,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_28_rev.tif,22590-21011-32490.tif,1,20,28,no,,0,1,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_27_rev.tif,14489-19455-2334.tif,2,20,25,no,,0,1,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_25_rev.tif,16499-14903-9037.tif,3,20,28,no,,1,0,broken SC
Batch14,,13apr18_1feb18_KAZ_f5_sp1_23_rev.tif,7532-10289-25893.tif,1,20,26,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_22_rev.tif,23428-15704-8467.tif,3,20,29,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_21_rev.tif,18586-13910-32068.tif,5,20,27,no,,0,4,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_20_rev.tif,27006-30443-6900.tif,3,20,26,no,,1,2,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_2_rev.tif,8763-9873-10223.tif,3,20,23,yes,,3,2,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_19_rev.tif,28391-22740-1265.tif,3,20,24,no,,0,3,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_18_rev.tif,32614-21464-17745.tif,1,20,26,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_16_rev.tif,7416-3880-9089.tif,5,20,13,no,,8,0,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_15_rev.tif,5655-22814-24085.tif,4,20,20,no,,2,1,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_14_rev.tif,26703-27806-13518.tif,4,20,21,no,,1,1,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_13_rev.tif,27144-8944-13650.tif,4,20,18,no,,2,0,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_12_rev.tif,5793-9722-4321.tif,1,20,22,no,,0,0,
Batch14,,13apr18_1feb18_KAZ_f5_sp1_1_rev.tif,10525-20605-13926.tif,1,20,30,no,,0,1,
Batch14,,13apr15_1apr15_PWD_f2_sp1_4_rev.tif,11051-17719-9909.tif,5,20,17,no,,3,1,
Batch14,,13apr15_1apr15_PWD_f2_sp1_3_rev.tif,20739-6310-17020.tif,3,20,24,no,,3,1,
Batch14,,12feb15_13oct14_G_f2_sp1_6_rev.tif,10997-2369-22402.tif,4,20,23,no,,2,0,
Batch14,,12feb15_13oct14_G_f2_sp1_5_rev.tif,15202-17965-27796.tif,5,20,22,no,,2,0,
Batch14,,12feb15_13oct14_G_f2_sp1_3_rev.tif,1319-28017-7877.tif,3,20,23,no,,0,0,
Batch14,,12feb15_13oct14_G_f2_sp1_2_rev.tif,7923-31924-16113.tif,4,20,24,no,,0,0,
Batch14,,12feb15_13oct14_G_f2_sp1_10_rev.tif,18326-8725-5016.tif,4,20,29,no,,3,3,
Batch14,,12feb15_13oct14_G_f2_sp1_1_rev.tif,20732-25654-1227.tif,5,20,18,no,,5,0,
Batch14,,11jan15_8oct14_PWD_f3_sp1_8_rev.tif,23067-31372-23241.tif,5,20,19,no,,4,2,
Batch14,,10jun19_31may19_SKIVE_f6_sp1_9_rev.tif,8095-9451-10875.tif,2,20,29,no,,0,0,
Batch14,,10jun19_31may19_SKIVE_f6_sp1_8_rev.tif,21318-20129-23303.tif,5,20,20,no,,1,1,
Batch14,,10jun19_31may19_SKIVE_f6_sp1_7_rev.tif,9282-3442-15163.tif,5,20,23,no,,1,0,
Batch14,,10jun19_31may19_SKIVE_f6_sp1_61_rev.tif,12986-22940-6970.tif,4,20,23,no,,0,0,
Batch14,,10jun19_31may19_SKIVE_f6_sp1_60_rev.tif,11846-27242-2532.tif,5,20,16,no,,4,0,
